"project","---","acc_average","acc_kurtosis","acc_maximum","acc_median","acc_mininum","acc_mode","acc_skewness","acc_standard_deviation","acc_sum","acc_variance","accm_average","accm_kurtosis","accm_maximum","accm_median","accm_mininum","accm_mode","accm_skewness","accm_standard_deviation","accm_sum","accm_variance","amloc_average","amloc_kurtosis","amloc_maximum","amloc_median","amloc_mininum","amloc_mode","amloc_skewness","amloc_standard_deviation","amloc_sum","amloc_variance","anpm_average","anpm_kurtosis","anpm_maximum","anpm_median","anpm_mininum","anpm_mode","anpm_skewness","anpm_standard_deviation","anpm_sum","anpm_variance","cbo_average","cbo_kurtosis","cbo_maximum","cbo_median","cbo_mininum","cbo_mode","cbo_skewness","cbo_standard_deviation","cbo_sum","cbo_variance","dit_average","dit_kurtosis","dit_maximum","dit_median","dit_mininum","dit_mode","dit_skewness","dit_standard_deviation","dit_sum","dit_variance","lcom4_average","lcom4_kurtosis","lcom4_maximum","lcom4_median","lcom4_mininum","lcom4_mode","lcom4_skewness","lcom4_standard_deviation","lcom4_sum","lcom4_variance","loc_average","loc_kurtosis","loc_maximum","loc_median","loc_mininum","loc_mode","loc_skewness","loc_standard_deviation","loc_sum","loc_variance","mmloc_average","mmloc_kurtosis","mmloc_maximum","mmloc_median","mmloc_mininum","mmloc_mode","mmloc_skewness","mmloc_standard_deviation","mmloc_sum","mmloc_variance","noa_average","noa_kurtosis","noa_maximum","noa_median","noa_mininum","noa_mode","noa_skewness","noa_standard_deviation","noa_sum","noa_variance","noc_average","noc_kurtosis","noc_maximum","noc_median","noc_mininum","noc_mode","noc_skewness","noc_standard_deviation","noc_sum","noc_variance","nom_average","nom_kurtosis","nom_maximum","nom_median","nom_mininum","nom_mode","nom_skewness","nom_standard_deviation","nom_sum","nom_variance","npa_average","npa_kurtosis","npa_maximum","npa_median","npa_mininum","npa_mode","npa_skewness","npa_standard_deviation","npa_sum","npa_variance","npm_average","npm_kurtosis","npm_maximum","npm_median","npm_mininum","npm_mode","npm_skewness","npm_standard_deviation","npm_sum","npm_variance","rfc_average","rfc_kurtosis","rfc_maximum","rfc_median","rfc_mininum","rfc_mode","rfc_skewness","rfc_standard_deviation","rfc_sum","rfc_variance","total_abstract_classes","total_cof","total_eloc","total_loc","total_methods_per_abstract_class","total_modules","total_modules_with_defined_attributes","total_modules_with_defined_methods","total_nom"
"solfege",,"1,4","-1,36940686784599",3,"1,5",0,2,"0,0347623165213114","1,17378779077727",14,"1,37777777777778","3,96165265035678","-0,313182649566576",10,"3,36381880733945",1,1,"0,819408290433663","2,94409953653656","39,6165265035678","8,66772208103481","19,9032046381244","-0,701239079945787",46,"14,988245412844",7,"~","0,849546450063579","13,8231112728133","199,032046381244","191,078405260577","1,99040519877676","3,00629277130843",7,"1,76388888888889","0,111111111111111","~","1,92534221455987","1,91047488620838","19,9040519877676","3,64991429083294","1,4","-1,36940686784599",3,"1,5",0,2,"0,0347623165213112","1,17378779077727",14,"1,37777777777778",0,0,0,0,0,0,0,0,0,0,5,"3,30419701699618",26,1,1,1,"2,14335767156957","7,87400787401181",50,62,"297,8","3,64165539377142",1612,117,10,"~","2,24114239285564","486,213670450897",2978,"236403,733333333","46,6","-0,726069627828557",118,"45,5",8,46,"0,64731725188871","37,4913323316203",466,"1405,6","9,6","0,198508591654372",35,"5,5",0,2,"1,28343622794797","11,974046007001",96,"143,377777777778",0,0,0,0,0,0,0,0,0,0,"18,2","4,6478310404223",109,9,1,9,"2,51951472557908","32,3961588943984",182,"1049,51111111111","9,6","0,198508591654372",35,"5,5",0,2,"1,28343622794797","11,974046007001",96,"143,377777777778","18,2","4,6478310404223",109,9,1,9,"2,51951472557908","32,3961588943984",182,"1049,51111111111","63,4","3,32310279649545",325,"26,5",1,1,"2,12949764585034","98,0512337731884",634,"9614,04444444444",0,"0,155555555555556",3266,2978,0,10,8,10,182
"soulseekx",,"1,79710144927536","2,90574134855526",10,1,0,0,"1,80821166951172","2,45895548212775",124,"6,0464620630861","2,28772453079235","5,11415975087148","8,25",2,1,1,"1,88453954363199","1,33547098078214","157,852992624672","1,7834827405112","13,0978924636142","5,47398814887241",58,10,3,9,"2,14403286497073","10,1110548188475","903,754579989381","102,23342954974","1,2614304921312","12,5431291213232",7,1,0,1,"3,30968800634572","1,12372166058793","87,0387039570525","1,2627503704745","1,73913043478261","3,67868981660815",11,1,0,0,"1,80032477739582","2,19392325133232",120,"4,81329923273657","0,130434782608696","8,60353199154202",2,0,0,0,"2,96702327573877","0,380133238184164",9,"0,144501278772378","1,52173913043478","8,76512474051",8,1,1,1,"3,03563085753572","1,43084400896992",105,"2,04731457800512","71,9855072463768","2,26549417030969",332,38,3,10,"1,74057271434294","83,779909980156",4967,"7019,07331628304","32,231884057971","4,01603278585704",170,19,3,8,"2,07639539251183","36,2431108778483",2224,"1313,56308610401","4,10144927536232","2,07783166716829",21,2,0,0,"1,5479919559232","4,7065190319518",283,"22,1513213981245","0,0579710144927536","29,7667104366051",2,0,0,0,"5,38659895060245","0,291247720062497",4,"0,0848252344416027","5,81159420289855","2,79927418641408",29,3,1,1,"1,8007549766921","6,17222279133282",401,"38,0963341858483","0,231884057971015","40,9961043239161",8,0,0,0,"6,1839502562379","1,05920235716249",16,"1,12190963341858","5,26086956521739","4,53841691184454",29,3,1,1,"2,0491188653297","5,48434181238638",363,"30,0780051150895","24,695652173913","1,93522079425443",118,13,1,8,"1,59784242510989","27,090428279151",1704,"733,891304347826",0,"0,0264279624893436",4976,4967,0,69,53,69,401
"sourcenav",,"4,42861374407584","484,927840632095",697,1,0,0,"18,3516049655245","20,6384093265343",14951,"425,943939529577","2,15356865333142","74,8666315877479","87,5",1,0,0,"6,05503633400486","4,29282294749411","7270,44777364689","18,428328858532","13,5565619514128","46,4579609241599",489,1,0,0,"4,59633870488428","25,9539356357909","45766,9531479695","673,606774986777","0,981437162969212","93,4280160026898",34,"0,333333333333333",0,0,"5,12793521850903","1,40075794037845","3313,33186218405","1,96212280753327","4,28524881516587","33,5043193018287",148,0,0,0,"4,2360889037743","9,19884542499152",14467,"84,6187571528875","0,150770142180095","13,2547552988163",4,0,0,0,"3,5674534292943","0,483891018532474",509,"0,234150517816395","4,77902843601896","223,467553503813",458,1,0,0,"12,6575081891786","17,868069225324",16134,"319,267897840969","192,934537914692","55,2739345641926",8468,3,0,0,"6,13775891687184","556,930279706704",651347,"310171,336454187","49,0607227488152","93,9871500266435",2527,1,0,0,"7,36223810976772","128,479982648212",165629,"16507,1059412849","5,08382701421802","411,220899808125",407,2,0,0,"16,4244957897373","13,4617293144234",17163,"181,218156134808","0,0861966824644553","328,697149439788",23,0,0,0,"15,9180980219772","0,815392069366651",291,"0,664864226786029","7,95971563981043","152,134378752293",517,1,0,0,"10,06560933231","23,7097793315068",26872,"562,153635948745","4,46386255924169","438,527564529183",407,2,0,0,"17,1411260899549","13,2641939765138",15070,"175,938841846586","7,59330568720379","159,647729647675",517,1,0,0,"10,2867434647436","23,3141801308324",25635,"543,550995172899","37,7630331753555","179,382933768096",2905,2,0,0,"10,1452171633579","113,263246860335",127488,"12828,5630893452",24,"0,00131218185009654",661059,651347,11,3376,2492,1798,26872
"sox",,"1,84146341463415","46,2071453855235",68,0,0,0,"6,64817009730867","8,48159883628273",151,"71,9375188196326","4,22975957206487","1,65598371229674",15,"4,1625",0,1,"1,11846559510643","2,84006570555906","346,840284909319","8,06597321189267","33,7995074943614","0,501113389499926","90,0714285714286","32,5",0,0,"0,538601521860996","17,9501227774207","2771,55961453764","322,206907724476","2,26571243878091","2,60105124113823","5,57142857142857","2,45",0,"2,6","0,17712315401925","0,895753207954915","185,788419980035","0,80237380956152","1,84146341463415","3,36157866934102",7,2,0,1,"1,51923622520713","1,36508049050544",151,"1,86344474555857",0,0,0,0,0,0,0,0,0,0,"6,28048780487805","74,8556413589106",291,2,0,1,"8,71128895199187","32,0486799444043",515,"1027,11788617886","258,719512195122","3,91296058780916",1261,"182,5",0,72,"1,85257300708326","245,313821405559",21215,"60178,8709725986","88,9878048780488","8,84347501677784",528,67,0,26,"2,51018166378438","84,1595330900592",7297,"7082,82700993676","8,87804878048781","10,3532582473471",67,"5,5",0,0,"2,618480307756","10,523800472864",728,"110,750376392653",0,0,0,0,0,0,0,0,0,0,"10,890243902439","68,4697961912112",291,5,0,5,"8,19072446543315","32,2160937074459",893,"1037,87669376694","8,87804878048781","10,3532582473471",67,"5,5",0,0,"2,618480307756","10,523800472864",728,"110,750376392653","10,890243902439","68,4697961912112",291,5,0,5,"8,19072446543315","32,2160937074459",893,"1037,87669376694","42,390243902439","8,55872173412354",291,"25,5",0,4,"2,55863229090934","48,3318661584625",3476,"2335,96928635953",0,"0,0227341162300512",24670,21215,0,82,71,79,893
"speed-dreams",,"1,66666666666667","-1,20244897959184",5,"0,5",0,0,"0,664049771572406","2,05971460217775",20,"4,24242424242424","2,27399527186761","0,865279397251988","9,11111111111111","1,25",0,0,"1,37742069071066","2,84504419076175","27,2879432624113","8,09427644738721","19,8032243236144","-0,93540219878877","56,5","13,8333333333333",0,0,"0,675082232924338","20,9840284616396","237,638691883373","440,3294504789","1,34419490412398","-1,54799947675948","2,74074074074074","1,45833333333333",0,0,"-0,238762192834898","1,08916622884604","16,1303388494878","1,1862830740587","1,66666666666667","-1,341796875",5,1,0,0,"0,635291248722289","1,96946385566932",20,"3,87878787878788",0,0,0,0,0,0,0,0,0,0,"5,58333333333333","-0,243983433362462",21,"2,5",0,0,"1,11331918671482","7,35413715763674",67,"54,0833333333333","366,75","0,361986045387855",1468,74,0,0,"1,3861027559383","547,182224093251",4401,"299408,386363636","63,6666666666667","-1,42121445627076",180,"22,5",0,0,"0,596449792645972","74,0949431881866",764,"5490,06060606061","15,9166666666667","2,57529741427517",112,"1,5",0,0,"2,04699288994685","35,8721424793754",191,"1286,81060606061",0,0,0,0,0,0,0,0,0,0,"10,5833333333333","1,49134898713241",47,5,0,0,"1,55169393667393","14,2921360025418",127,"204,265151515152","15,9166666666667","2,57529741427517",112,"1,5",0,0,"2,04699288994685","35,8721424793754",191,"1286,81060606061","10,5833333333333","1,49134898713241",47,5,0,0,"1,55169393667393","14,2921360025418",127,"204,265151515152","42,0833333333333","-0,0467074188672378",166,14,0,0,"1,24300681179822","60,2848666873798",505,"3634,26515151515",0,"0,151515151515152",3324,4401,0,12,7,8,127
"speedsim",,"2,65217391304348","-0,870076674491011",9,1,0,1,"0,651648442511337","2,57524446567137",122,"6,63188405797101","2,2355598374266","3,04426296624293","10,5333333333333",1,0,1,"1,85129496951689","2,48124652715406","102,835752521624","6,15658432851409","17,6365243590919","2,20294154961678","87,5625","7,5",0,1,"1,67925223684279","22,5000449755349","811,280120518228","506,252023901094","1,19156874935261","2,13118492305253","5,61940298507463","1,13809523809524",0,0,"1,18114469231036","1,20707205689129","54,8121624702202","1,45702295052778","2,65217391304348","2,76030470414503",20,0,0,0,"2,0354715945834","5,50643014546266",122,"30,3207729468599",0,0,0,0,0,0,0,0,0,0,"3,28260869565217","14,6404074102063",31,"1,5",0,1,"3,58161914835994","5,31941117659657",151,"28,2961352657005","468,54347826087","9,68792736538522",5668,"14,5",0,3,"3,2104751369327","1177,39670849665",21553,"1386263,00917874","62,9782608695652","9,42630441597673",623,"10,5",0,1,"2,95269154400906","120,843974543934",2897,"14603,2661835749","8,56521739130435","10,5947091892862",85,3,0,0,"3,27394191851332","16,7340666159558",394,"280,028985507246",0,0,0,0,0,0,0,0,0,0,"12,5434782608696","10,0776049052304",134,2,0,1,"3,19791424859689","26,5118057742325",577,"702,875845410628","5,6304347826087","13,6172465868308",66,2,0,0,"3,66309706114097","12,1424117971352",259,"147,438164251208","11,2826086956522","10,3641168544832",119,2,0,1,"3,20729363928391","23,2059983083668",519,"538,518357487923","85,3478260869565","11,3696408290079",1028,4,0,1,"3,35891250424774","201,903080972729",3926,"40764,8541062802",0,"0,0589371980676328",17968,21553,0,46,35,41,577
"speedtouch",,"1,64285714285714","-0,255549329995967",5,"1,5",0,2,"0,752685782234198","1,54954796669832",23,"2,4010989010989","3,93673769839183","-0,0423454619884041","11,6363636363636","2,51315789473684",0,"~","1,07234175605896","3,36089094443164","55,1143277774857","11,2955879403626","31,9779818969669","-0,302246817141596","94,5454545454545","20,1357142857143",0,"~","1,02896775430185","28,4620705654674","447,691746557536","810,089460873646","1,89363673085478","-0,307882311010084","3,30769230769231","1,76923076923077",0,"~","-0,298953906475742","0,881602345909557","26,5109142319669","0,777222696313234","1,64285714285714","-0,586806912096169",5,1,0,0,"0,868488130464531","1,82323224636244",23,"3,32417582417582",0,0,0,0,0,0,0,0,0,0,"4,5","1,11258071109935",18,2,0,1,"1,51996863190796","5,41720904582367",63,"29,3461538461538",404,"0,354197698165812",1487,"287,5",0,"~","1,2930519027504","461,326515437985",5656,"212822,153846154","121,785714285714","-0,111944552249565",410,66,0,76,"1,25452073082289","143,72419022956",1705,"20656,6428571429","8,57142857142857","5,12524319797429",58,"1,5",0,0,"2,46202401778211","15,7759031715817",120,"248,879120879121",0,0,0,0,0,0,0,0,0,0,"10,7142857142857","-1,34304131369108",21,12,0,6,"-0,0247018608977011","6,8772598683417",150,"47,2967032967033","8,57142857142857","5,12524319797429",58,"1,5",0,0,"2,46202401778211","15,7759031715817",120,"248,879120879121","10,7142857142857","-1,34304131369108",21,12,0,6,"-0,0247018608977011","6,8772598683417",150,"47,2967032967033","41,0714285714286","0,45060448991266",148,25,0,"~","1,15349885920419","43,6109800671526",575,"1901,91758241758",0,"0,126373626373626",4726,5656,0,14,10,13,150
"sphere",,"2,23456790123457","53,7586415932336",65,0,0,0,"6,36402100538198","6,48221955112795",362,"42,0191703090254","1,47504021339905","2,53053287847918","8,5",1,0,0,"1,56578808347728","1,71347126727949","238,956514570647","2,93598378379237","10,1851232363061","15,6800591450398","115,5","4,21764705882353",0,0,"3,0992073237018","14,7356616638964","1649,98996428159","217,139724672826","1,20043670908893","0,184129549023479",5,1,0,0,"0,787935404066839","1,18855740942082","194,470746872406","1,41266871548914","2,23456790123457","5,69855092034708",22,0,0,0,"2,48902397062135","4,21405988849328",362,"17,758300743808",0,0,0,0,0,0,0,0,0,0,"4,38888888888889","125,406511662183",194,1,0,0,"10,7485434536977","15,8405290394118",711,"250,922360248447","105,16049382716","9,07368761571809",1116,8,0,0,"3,03050590105585","226,58920921773",17036,"51342,6697339161","24,8641975308642","5,09374067469531",207,"5,5",0,0,"2,17179366074188","38,3628485805655",4028,"1471,7081512154","3,6358024691358","115,68515300619",126,1,0,0,"10,1433999134068","10,4261711872257",589,"108,705045625336",0,0,0,0,0,0,0,0,0,0,"7,53703703703704","70,208958468719",223,1,0,0,"7,40138567041092","20,7813637513297",1221,"431,865079365079","3,58641975308642","115,259024731223",126,1,0,0,"10,1168371073778","10,4397978739437",581,"108,9893796488","7,53086419753086","70,192400595126",223,1,0,0,"7,40027691502405","20,7831671136372",1220,"431,940035273369","31,2469135802469","10,9412245320009",415,2,0,0,"3,40193330461408","78,8129369309502",5062,"6211,47902768193",0,"0,0138793037343762",39070,17036,0,162,108,104,1221
"sphere-axis",,"2,24380165289256","37,7726404474257",56,1,0,0,"5,91698521743938","7,18071867971275",543,"51,5627207571756","2,32909578601598","17,4204997188506","29,75",1,0,0,"3,68800395839247","4,07197605134064","563,641180215867","16,5809889626917","13,5490023852592","32,940411666022",228,"6,0625",0,0,"4,54235758649341","22,887236983487","3278,85857723273","523,825616738295","0,495942520342324","60,8279474906215",13,"0,0300618921308576",0,0,"7,15741906014421","1,34361369285207","120,018089922842","1,80529775561958","2,09504132231405","9,80928026214676",25,0,0,0,"2,91850963436587","4,19484669504928",507,"17,5967387949659","0,148760330578512","7,61755052069062",2,0,0,0,"2,82550157487739","0,410670073325537",36,"0,168649909125202","2,23553719008264","47,9275296812362",51,1,0,0,"6,26677698103647","5,07927788352963",541,"25,7990638181132","195,54132231405","22,7264345088317",4030,15,0,0,"4,33004664816534","485,665800802994",47321,"235871,270069613","48,9876033057851","16,940123317285",698,8,0,0,"3,75995484256787","102,728804697436",11855,"10553,207314564","7,57851239669421","10,7264909532643",90,"2,5",0,0,"3,11787128436695","14,1888578026795",1834,"201,323685744659","0,128099173553719","220,629628132188",24,0,0,0,"14,7237230584807","1,56866214851442",31,"2,46070093618189","7,27685950413224","9,69143614799479",91,"1,5",0,0,"2,92754434935775","13,8959456180277",1761,"193,097304619183","6,04545454545455","10,7502770836314",72,2,0,0,"3,01915041983002","10,6456505446437",1463,"113,329875518672","2,51652892561984","28,9989230286832",47,1,0,0,"4,87342754495659","5,54514998143307",609,"30,7486883165872","44,5371900826446","14,9465808966564",651,4,0,0,"3,67674292707637","104,657595539477",10778,"10953,2123041048",0,"0,00931038030245878",56147,47321,0,242,163,141,1761
"spicetrade",,"2,05479452054795","8,28509128437291",17,1,0,1,"2,5564770980513","2,92921306724227",150,"8,58028919330289","2,97973810054321","37,2840071911391",39,"1,8125",0,0,"5,57595465657425","4,93848287840819","217,520881339654","24,3886131403309","19,6393906879449","27,8548249919433",277,"9,5",0,0,"4,87281483713065","38,2592261841379","1433,67552021997","1463,76838820902","1,35006473777168","4,37835597195025",8,"0,8",0,0,"2,00729026420835","1,63460460001598","98,5547258573327","2,67193219839339","1,80821917808219","10,3644450515675",19,0,0,0,"2,79718904244162","3,18266805546758",132,"10,1293759512938","0,287671232876712","1,45604179892412",2,0,0,0,"1,54219128831711","0,513145313369596",21,"0,263318112633181","2,52054794520548","0,323161865569274",10,1,0,1,"1,15261784556454","2,60400113629165",184,"6,78082191780822","185,506849315069","18,4398257238557",2561,45,0,0,"4,02854969183006","396,573767948231",13542,"157270,753424658","65,4657534246575","25,7593193392368",987,21,0,0,"4,65640634429195","139,340817401852",4779,"19415,8633942161","8,83561643835616","2,47714151538711",45,6,0,1,"1,77524439829183","10,5475295931087",645,"111,250380517504","0,219178082191781","48,2154276424603",8,0,0,0,"6,69376573029844","1,00341881339174",16,"1,00684931506849","8,08219178082192","13,2673964523571",69,5,0,0,"3,3655995128215","11,7079666901757",590,"137,076484018265","2,9041095890411","13,3245969536704",45,0,0,0,"3,70809523670466","8,26499375472246",212,"68,3101217656012","5,23287671232877","19,2461007380344",69,0,0,0,"4,15834265858381","11,2231414545834",382,"125,958904109589","42,6849315068493","16,7609835420644",522,16,0,0,"3,85800098806846","82,5768794505273",3116,"6818,94101978691",4,"0,0285388127853881",12097,13542,"7,25",73,66,58,590
"springside",,"1,01388888888889","19,0295246273635",19,0,0,0,"4,00102091537019","2,44945022946695",292,"5,99980642663569","1,23032675853834","12,5485001363157",6,1,0,1,"2,35886068357339","0,728680859754302","354,334106459042","0,530975795372269","7,68063881762764","3,88609233845087",39,"5,64751552795031",0,3,"1,75339137732345","6,80961665749348","2212,02397947676","46,3708790220126","0,486944344297619","2,56311571379777",3,"0,384615384615385",0,0,"1,50487534305928","0,588913903834387","140,239971157714","0,346819586129457","0,732638888888889","10,1529518745756",9,0,0,0,"2,80358170595657","1,34139819202298",211,"1,79934910956252","0,5625","-0,205410099965889",3,0,0,0,"0,895832371496297","0,695618442410495",162,"0,483885017421603","3,45833333333333","64,7230911816767",61,2,0,1,"6,36032273947372","4,92080132847138",996,"24,2142857142857","32,5972222222222","11,847150858159",269,23,0,0,"2,73839746994063","35,5787039314494",9388,"1265,84417344174","12,0868055555556","1,17679238984617",53,10,0,3,"1,12136103118553","10,462614689277",3481,"109,466306136276","2,07638888888889","4,53597012664602",15,1,0,0,"1,76916962496247","2,28028930590435",598,"5,19971931862176","0,260416666666667","127,707857596572",19,0,0,0,"10,1029115010764","1,35568071796394",75,"1,83787020905923","4,71180555555555","45,3016052461648",63,3,0,2,"5,03038846918684","5,45014779747526",1357,"29,7041110143244","0,277777777777778","30,0509900786704",8,0,0,0,"5,10968087358714","0,994370526951752",80,"0,988772744870306","4,18402777777778","45,0652029762528",57,3,0,1,"4,98105062337248","4,92637307405062",1205,"24,2691516647309","9,18749999999999","6,43835968750778",67,6,0,3,"2,23004216960334","10,2952705558822",2646,"105,992595818815",6,"0,00353271389856757",12902,9388,"19,1666666666667",288,209,264,1357
"stardict",,"2,88721804511278","29,8524079675892",71,1,0,0,"5,20022431239294","8,95413746868769",384,"80,1765778081568","3,69742571866976","4,67765287548534","20,5","3,2",0,0,"1,85495194263201","3,75035408238911","491,757620583078","14,0651557432927","22,2646953683827","0,565109607437858","98,4",16,0,0,"0,986211718673429","21,5743364761856","2961,2044839949","465,451994387674","1,38131141345427","-0,634811015407873","3,6","1,5",0,0,"-0,145410178743887","0,885690890439107","183,714417989418","0,784448353406818","2,86466165413534","-0,336715050163654",11,2,0,0,"0,686821605440071","2,79551034774543",381,"7,81487810435179","0,0225563909774436","39,3564102564102",1,0,0,0,"6,43089498098128","0,149045722775883",3,"0,0222146274777854","2,31578947368421","59,612504316626",33,2,0,2,"6,68458686419191","3,23186882106236",308,"10,444976076555","129,78947368421","8,21542509127706",1059,54,0,0,"2,45554358690298","174,395408119611",17262,"30413,7583732057","64,3834586466165","2,03419042280031",388,26,0,0,"1,45288282474797","77,505397837878",8563,"6007,08669400775","3,06766917293233","4,97115808059836",24,1,0,0,"2,30657665476199","5,20517733043164",408,"27,0938710412395","0,0225563909774436","39,3564102564102",1,0,0,0,"6,43089498098128","0,149045722775883",3,"0,0222146274777854","5,15037593984962","8,54712670345893",42,3,0,0,"2,73751899764237","7,00918903427526",685,"49,1287309182046","2,09774436090226","10,2451963267044",24,0,0,0,"3,0917173694761","4,25666084392616",279,"18,1191615402142","4,28571428571429","10,1436470833362",33,3,0,0,"2,92837034205066","5,47939864618459",570,"30,0238095238095","22,0601503759398","11,0650355793167",230,10,0,0,"2,97672943662708","34,5191557269066",2934,"1191,57211209843",1,"0,0218728639781271",18994,17262,1,133,68,108,685
